Agency Name,State Name [District] Latest available year,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2021-22,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2020-21,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2019-20,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2018-19,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2017-18,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2016-17,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2015-16
GENESEE JOINT DISTRICT,Idaho,14052,13914,13094,14334,13720,12347,11201
GENESEE SCHOOL DISTRICT,Michigan,12677,11243,11178,11091,12836,10523,10570
GENESEE STEM ACADEMY,Michigan,16582,9473,10418,10854,9325,9508,9069
GENESEE VALLEY BOCES,New York,†,†,†,†,†,†,†
GENESEE VALLEY CENTRAL SCHOOL DISTRICT,New York,33826,31273,40045,41809,34979,29631,26138
GENESEO CENTRAL SCHOOL DISTRICT,New York,28950,22411,22193,22972,24116,21748,20372
GENESEO CUSD 228,Illinois,14355,14126,13406,13192,18090,18510,10723
GENESIS PROGRAM INC. (4332),Arizona,16470,19843,10707,10988,10915,9486,9538
GENESIS SCHOOL INC.,Missouri,18421,19045,14942,16160,16950,15080,15225
GENEVA AREA CITY,Ohio,12898,12965,11274,10644,10412,10936,10007
GENEVA CITY,Alabama,13798,11278,13245,13773,12064,10211,9398
GENEVA CITY SCHOOL DISTRICT,New York,30922,27439,27697,29006,32776,25805,23749
GENEVA COUNTY,Alabama,13787,12290,10667,9884,9662,9664,9406
GENEVA CUSD 304,Illinois,22797,20692,19390,18820,17692,18548,18021
GENEVA J4 SCHOOL DISTRICT,Wisconsin,18927,19323,17222,21851,35272,12590,12662
GENOA AREA LOCAL,Ohio,12164,12219,10915,10782,10589,10393,10057
GENOA CENTRAL SCHOOL DISTRICT,Arkansas,15384,12317,9831,9507,8792,8856,8801
GENOA CITY J2 SCHOOL DISTRICT,Wisconsin,17756,17634,16918,16838,24454,16637,12658
GENOA KINGSTON CUSD 424,Illinois,17738,17604,15634,16841,14492,13801,12379
GENOA-HUGO SCHOOL DISTRICT NO. C-113,Colorado,16221,13739,13236,12556,13537,14588,15067
GENTRY ACADEMY CHARTER SCHOOL,MINNESOTA,14953,†,†,†,†,†,†
GENTRY SCHOOL DISTRICT,Arkansas,12300,11981,11100,12490,16782,12559,10432
GEO NEXT GENERATION ACADEMY,INDIANA,18067,20969,†,†,†,†,†
GEO NEXT GENERATION HIGH SCHOOL,LOUISIANA,17351,15040,16302,†,†,†,†
GEO PREP ACADEMY OF GREATER BATON ROUGE,LOUISIANA,17746,14076,13867,12694,14138,12765,18462
GEO PREP MID-CITY OF GREATER BATON ROUGE,LOUISIANA,17165,13789,13255,13180,12896,†,†
GEORGE CO SCHOOL DIST,Mississippi,10283,9887,8706,8413,8156,7959,8121
GEORGE CROCKETT ACADEMY,Michigan,14298,11332,10623,10908,9872,9587,11009
GEORGE GERVIN ACADEMY,Texas,13992,14017,12258,11100,9698,8809,6519
GEORGE GERVIN YOUTH CENTER INC. (90884),Arizona,11871,10329,10193,12250,8958,8667,8518
GEORGE I SANCHEZ CHARTER,Texas,13945,12244,11848,10975,10961,10400,9654
GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT,New York,68111,83857,81442,69835,76822,69550,71153
GEORGE WASHINGTON ACADEMY,Utah,7872,7263,6463,5907,5817,5780,4664
GEORGE WASHINGTON CARVER ACADEMY,Michigan,17380,12119,11440,11270,11586,10403,10243
GEORGE WEST ISD,Texas,15686,12938,11507,11801,12255,17956,18677
GEORGE-LITTLE ROCK COMM SCHOOL DISTRICT,Iowa,14587,14682,13990,14107,13794,12651,11893
GEORGETOWN,Massachusetts,22783,21215,18405,17489,16324,15561,23669
GEORGETOWN 01,South Carolina,18708,18779,17545,18411,13950,12539,12418
GEORGETOWN EXEMPTED VILLAGE,Ohio,13210,13049,11789,10880,11648,10666,9678
GEORGETOWN ISD,Texas,15513,17828,20900,16374,17455,17928,11192
GEORGETOWN PUBLIC SCHOOLS,Maine,45315,47472,45075,38917,38803,21927,18164
GEORGETOWN-RIDGE FARM CUD 4,Illinois,19452,16963,15168,14156,14085,13804,11018
GEORGIA SCHOOL DISTRICT,Vermont,22549,22391,21496,19556,20099,17326,15474
GERALDINE K-12,Montana,37979,36776,28672,28177,30517,†,22000
GERBER UNION ELEMENTARY,California,14614,13681,14096,14204,13401,12493,11653
GERING PUBLIC SCHOOLS,Nebraska,12249,12872,13697,20921,15014,11428,10553
GERMANTOWN,TENNESSEE,14176,11925,12416,13943,11268,10656,9261
GERMANTOWN CENTRAL SCHOOL DISTRICT,New York,33790,30064,41045,27252,24770,25092,23867
GERMANTOWN HILLS SD 69,Illinois,12284,13236,12717,11851,12616,17232,11037
GERMANTOWN SCHOOL DISTRICT,Wisconsin,16834,14036,15020,23926,24842,14844,12961
GERMANTOWN SD 60,Illinois,12689,12848,10641,9520,8290,7931,7532
GERONIMO,Oklahoma,11527,12839,11479,10754,12835,11635,10789
GERVAIS SD 1,Oregon,17880,14187,14844,13138,13052,14447,12277
GETTYSBURG AREA SD,Pennsylvania,27544,23799,19534,18714,18497,19307,20706
GETTYSBURG MONTESSORI CS,Pennsylvania,16678,21771,13106,12103,12685,16259,17689
GETTYSBURG SCHOOL DISTRICT 53-1,South Dakota,14640,15009,14124,14042,14066,13108,11694
GEYSER ELEM,Montana,†,†,31750,35650,45895,27970,22941
GEYSER K-12 SCHOOLS,Montana,46921,40108,54385,42353,42353,33591,29435
GEYSERVILLE UNIFIED,California,62538,34837,19712,19754,21333,19160,17446
GFW PUBLIC SCHOOLS,Minnesota,17612,15969,15267,15947,15567,15230,14667
GHOLSON ISD,Texas,16078,13073,10631,10216,10479,9945,12684
GIANT CITY CCSD 130,Illinois,16346,14330,10202,10162,10299,11260,9667
GIBBON PUBLIC SCHOOLS,Nebraska,14864,13421,13644,14154,13967,13456,14377
GIBBSBORO ELEMENTARY SCHOOL DISTRICT,New Jersey,23861,21349,20842,19769,19609,19488,20782
GIBRALTAR AREA SCHOOL DISTRICT,Wisconsin,25134,25493,29842,24090,21087,19236,18726
GIBRALTAR SCHOOL DISTRICT,Michigan,13386,13671,12687,12074,9889,9556,9754
GIBSON CITY-MELVIN-SIBLEY CUSD 5,Illinois,23353,21400,16764,19173,15545,15803,13745
GIBSON CO SP DIST,Tennessee,10735,12052,9403,8941,9125,8464,12254
GIBSONBURG EXEMPTED VILLAGE,Ohio,13065,12823,11472,11480,11300,11435,11252
GIDDINGS ISD,Texas,12505,12010,11140,10516,10650,9837,9784
GIDEON 37,Missouri,16964,14607,12691,12103,11832,12104,11555
GIFFORD CCSD 188,Illinois,15442,14344,16509,15266,12899,12343,11000
GILA BEND UNIFIED DISTRICT (4238),Arizona,15595,40424,30009,13390,11887,12639,12240
GILA COUNTY JUVENILE DETENTION (79494),Arizona,†,†,†,–,†,†,–
GILA COUNTY REGIONAL SCHOOL DISTRICT (87600),Arizona,†,†,17313,23727,36500,†,–
GILA COUNTY SHERIFF'S OFFICE (79544),Arizona,–,†,–,–,†,†,–
GILA INSTITUTE FOR TECHNOLOGY (79387),Arizona,–,†,–,–,40909,62068,–
GILBERT COMM SCHOOL DISTRICT,Iowa,13042,13784,17666,15724,11916,11778,11438
GILBERT L SENA CHARTER HS,New Mexico,†,†,–,13508,13516,12335,11486
GILBERT UNIFIED DISTRICT (4239),Arizona,10931,10329,9102,9218,8205,7798,7000
GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,New York,28069,27720,26888,28348,33438,24414,23677
GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,New York,36808,33880,40206,31327,30405,32115,30091
GILCHRIST,Florida,14736,12157,10637,10970,11197,11044,10690
GILDFORD COLONY ELEM,Montana,27250,27214,20643,17875,14444,13588,16750
GILEAD PUBLIC SCHOOLS,Maine,–,†,–,–,†,†,–
GILES COUNTY,Tennessee,10912,10273,9925,9950,10075,9729,9106
GILES COUNTY PUBLIC SCHOOLS,Virginia,11377,12675,11458,11402,10766,10887,10526
GILFORD SAU OFFICE,New Hampshire,†,†,†,†,†,†,–
GILFORD SCHOOL DISTRICT,New Hampshire,22003,20773,20271,21174,20958,24077,22115
GILL-MONTAGUE,Massachusetts,31689,29209,25605,23641,22864,23198,22283
GILLESPIE CUSD 7,Illinois,16063,18155,14990,15016,12331,12248,10657
GILLETT SCHOOL DISTRICT,Wisconsin,17936,16803,16554,18870,18402,15307,17618
GILLIAM C-4,Missouri,16722,16375,18432,15675,16487,12380,11792
GILLINGHAM CHARTER SCHOOL,Pennsylvania,19251,15893,16871,16172,15339,14677,13653
GILMAN CITY R-IV,Missouri,13370,12767,13406,12592,11943,12540,11245
GILMAN SCHOOL DISTRICT,Wisconsin,24290,24281,22045,23015,19217,16874,16308
GILMANTON SAU OFFICE,New Hampshire,†,†,†,†,†,†,–
GILMANTON SCHOOL DISTRICT,New Hampshire,41058,27026,28022,24740,24454,16963,16710
GILMANTON SCHOOL DISTRICT,Wisconsin,23816,18497,18396,19533,19377,19669,16962
GILMER COUNTY,Georgia,13531,16270,12919,12954,11641,12014,11268
GILMER COUNTY SCHOOLS,West Virginia,17443,16099,14970,13935,13783,16087,24090
GILMER ISD,Texas,13647,14950,22193,12305,9558,9872,9322
GILMORE CITY-BRADGATE COMM SCHOOL DISTRICT,Iowa,24770,22912,23449,20874,17159,17422,17400
GILPIN COUNTY SCHOOL DISTRICT NO. RE-1,Colorado,16581,14510,14213,14175,15795,14455,12897
GILROY PREP (A NAVIGATOR SCHOOL) DISTRICT,CALIFORNIA,12120,11718,10421,9657,†,†,†
GILROY UNIFIED,California,19650,17125,16334,14334,13631,12336,11012
GILTNER PUBLIC SCHOOLS,Nebraska,18094,19516,17351,16828,20418,18328,17732
GIRARD,Kansas,15388,15221,13763,12927,12544,15078,21050
GIRARD CITY SCHOOL DISTRICT,Ohio,14996,13763,13442,13287,12529,11620,11298
GIRARD SD,Pennsylvania,21565,18021,16706,16823,15946,18235,21252
GIRLS & BOYS PREPARATORY ACADEMY,Texas,†,†,†,†,†,†,†
GIRLS ATHLETIC LEADERSHIP SCHOOL LOS ANGELES DISTRICT,CALIFORNIA,21404,14342,13710,12930,†,†,†
GIRLS GLOBAL ACADEMY PCS,DISTRICT OF COLUMBIA,34542,53954,†,†,†,†,†
GIRLS LEADERSHIP ACADEMY OF WILMINGTON,NORTH CAROLINA,13989,11268,11601,10907,9460,11440,†
GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,New York,28839,19702,19486,–,†,†,–
GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX,New York,27227,17986,18527,–,†,†,–
GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX II,NEW YORK,34648,26539,†,†,†,†,†
GLACIAL HILLS ELEMENTARY,Minnesota,22466,15875,16624,16604,13863,12946,10894
GLACIER,Montana,–,†,†,†,†,†,†
GLACIER HIGH SCHOOL CHARTER DISTRICT,CALIFORNIA,10926,9460,14134,11881,†,†,†
GLADBROOK-REINBECK COMM SCHOOL DISTRICT,Iowa,17048,15915,15411,15078,11413,12100,12154
GLADES,Florida,13147,11975,11607,11577,10888,10327,11318
GLADEWATER ISD,Texas,13531,11975,11447,9666,10736,9705,21815
GLADSTONE AREA SCHOOLS,Michigan,11635,10726,10158,10209,9643,9115,9085
GLADSTONE SD 115,Oregon,17300,14099,13222,12815,12293,11792,11168
GLADWIN COMMUNITY SCHOOLS,Michigan,13955,13581,10945,10558,10337,10162,9779
GLASCOCK COUNTY,Georgia,16031,15250,13806,12760,13551,11284,10695
GLASGOW,Missouri,11329,11276,11318,10591,10493,10927,10324
GLASGOW INDEPENDENT,Kentucky,15490,12745,12388,12256,11430,10345,10119
GLASGOW K-12 SCHOOLS,Montana,14058,15347,12411,12161,11806,11533,15457
GLASS CITY ACADEMY,Ohio,9576,8131,11024,7640,7040,7178,6930
GLASSBORO SCHOOL DISTRICT,New Jersey,30238,25332,23409,22899,23942,27226,21236
GLASSCOCK COUNTY ISD,Texas,137468,152529,152199,114777,90112,103094,122003
GLASTENBURY SCHOOL DISTRICT,Vermont,–,†,–,–,†,†,–
GLASTONBURY SCHOOL DISTRICT,Connecticut,25669,24030,22842,21938,21668,20564,20164
GLEN CANYON OUTDOOR ACADEMY (1001519),ARIZONA,†,†,†,†,†,†,†
GLEN COVE CITY SCHOOL DISTRICT,New York,30718,28724,26982,27165,25649,24772,24349
GLEN ELLYN SD 41,Illinois,19519,21281,23761,20645,19356,18311,17770
GLEN LAKE COMMUNITY SCHOOLS,Michigan,27042,30553,20761,20571,21445,18679,19280
GLEN OAKS MIDDLE SCHOOL (REDESIGN SCHOOLS LA),LOUISIANA,14478,11277,13768,†,†,†,†
GLEN RIDGE PUBLIC SCHOOL DISTRICT,New Jersey,24676,22702,24873,26213,22004,17927,17804
GLEN ROCK PUBLIC SCHOOL DISTRICT,New Jersey,26723,25941,25517,23269,22265,21249,21304
GLEN ROSE ISD,Texas,16301,15048,15568,14864,15246,20040,14646
GLEN ROSE SCHOOL DISTRICT,Arkansas,13232,12074,12292,9890,9050,10415,9212
GLEN ULLIN 48,North Dakota,20278,21072,18742,22550,20255,18227,16686
GLENBARD TWP HSD 87,Illinois,25663,24325,23602,22500,25419,24630,24188
GLENBROOK HSD 225,Illinois,34032,37253,52969,34775,32657,33639,29313
GLENBURN 26,North Dakota,18664,20382,18573,15970,28883,15340,14789
GLENBURN PUBLIC SCHOOLS,Maine,22899,20600,18414,17788,18111,13467,12885
GLENCOE,Oklahoma,14682,13167,11110,10178,10219,9850,9310
GLENCOE SD 35,Illinois,33460,33380,30400,30151,30411,29525,25014
GLENCOE-SILVER LAKE SCHOOL DISTRICT,Minnesota,16088,14706,14030,12835,17691,23227,13111
GLENDALE ELEMENTARY DISTRICT (4271),Arizona,10862,10635,9506,9028,7909,7937,7288
GLENDALE PREPARATORY ACADEMY (89829),Arizona,10833,9740,9320,8579,8719,8528,8183
GLENDALE SD,Pennsylvania,20766,18974,17992,17071,16176,16840,16099
GLENDALE SD 77,Oregon,22175,19243,16692,17480,14959,15112,12367
GLENDALE UNIFIED,California,19420,15617,14461,14247,14440,14457,13712
GLENDALE UNION HIGH SCHOOL DISTRICT (4285),Arizona,13607,10966,10383,9912,9951,9758,8903
GLENDALE-RIVER HILLS SCHOOL DISTRICT,Wisconsin,19685,17529,17118,16894,16383,15494,14887
GLENDIVE ELEM,Montana,14538,14030,12399,11441,12066,11908,10164
GLENDORA UNIFIED,California,13300,12181,11514,12224,11925,11367,10561
GLENN COUNTY OFFICE OF EDUCATION,California,118035,92153,105820,105657,82445,50268,50273
GLENN COUNTY ROP,California,–,†,–,–,†,†,–
GLENN PUBLIC SCHOOL DISTRICT,Michigan,29730,23636,16205,15811,16500,18714,17281
GLENNS FERRY JOINT DISTRICT,Idaho,15040,12693,10549,9493,9209,9000,8707
GLENPOOL,Oklahoma,10783,10538,9655,9814,9121,8073,8009
GLENS FALLS CITY SCHOOL DISTRICT,New York,23182,21417,23982,22910,19821,19116,20647
GLENS FALLS COMMON SCHOOL DISTRICT,New York,31525,32103,30258,29927,27198,29159,24610
GLENVIEW CCSD 34,Illinois,35401,27344,23087,20073,20355,20198,17123
GLENVILLE-EMMONS SCHOOL DISTRICT,Minnesota,21221,18700,17754,17227,17126,16839,15880
GLENWOOD CITY SCHOOL DISTRICT,Wisconsin,16820,14091,13191,13565,13198,21096,15940
GLENWOOD COMM SCHOOL DISTRICT,Iowa,13939,12772,14250,12810,11699,11617,11874
GLENWOOD MENTAL HEALTH SERVICE,Alabama,†,†,–,–,†,†,–
GLENWOOD PLT PUBLIC SCHOOLS,Maine,–,†,–,–,†,†,–
GLENWOOD R-VIII,Missouri,15173,16486,15783,14991,13724,8701,8384
GLENWOOD SCHOOL DISTRICT,Washington,52596,36477,32725,24067,30899,29237,30242
GLIDDEN-RALSTON COMM SCHOOL DISTRICT,Iowa,14327,12455,13565,14089,15858,14568,14461
GLIDE SD 12,Oregon,16461,15684,13236,13706,12632,12511,11183
GLOBAL ACADEMY,Minnesota,20761,17388,16946,16355,16452,15921,14868
GLOBAL ACHIEVERS SCHOOL,NORTH CAROLINA,†,†,†,–,†,†,†
GLOBAL AMBASSADORS LANGUAGE ACADEMY,OHIO,12024,10408,10606,12497,12419,15952,†
GLOBAL CITIZENS PCS,DISTRICT OF COLUMBIA,–,†,†,†,†,†,†
GLOBAL COMMUNITY CHARTER SCHOOL,New York,25752,20030,23448,–,†,†,–
GLOBAL CONCEPTS CHARTER SCHOOL,New York,16217,13946,13437,–,†,†,–
GLOBAL EDUCATION ACADEMY 2 DISTRICT,CALIFORNIA,20443,14618,12565,13052,†,†,†
GLOBAL EDUCATION ACADEMY DISTRICT,CALIFORNIA,14820,13715,12467,12461,†,†,†
GLOBAL HEIGHTS ACADEMY,Michigan,15458,11765,11039,11793,10825,10769,11712
GLOBAL IMPACT STEM ACADEMY,Ohio,9426,8210,8314,7372,11288,18596,10351
GLOBAL LEADERSHIP ACADEMY CS,Pennsylvania,19150,14922,16025,14872,14071,13431,12517
GLOBAL LEADERSHIP ACADEMY CS SOUTHWEST AT HUEY,PENNSYLVANIA,21593,14180,13603,12948,12816,17022,†
GLOBAL LEARNING CHARTER PUBLIC (DISTRICT),Massachusetts,17802,16853,15899,15133,14868,14438,13835
GLOBAL LEARNING VILLAGE,Texas,†,†,†,†,†,9667,9972
GLOBAL PREPARATORY ACADEMY,Michigan,†,†,–,15103,18011,14577,10854
GLOBAL PREPARATORY ACADEMY,INDIANA,14017,11147,9744,9742,9927,7747,†
GLOBAL RENAISSANCE ACADEMY OF DISTINGUISHED EDUCATION,Arizona,†,†,†,†,†,†,10134
GLOBAL SCHOLARS ACADEMY,North Carolina,19145,16417,14885,13486,13963,13950,12594
GLOBAL TECH ACADEMY,Michigan,14172,10854,11441,11431,11477,10448,12731
GLOBAL VILLAGE ACADEMY,Ohio,10015,8831,8435,8353,8906,9331,7822
GLOBE UNIFIED DISTRICT (4208),Arizona,11354,10792,10198,8969,8587,7920,7492
GLOCESTER,Rhode Island,21745,19518,18049,18740,17569,17238,16985
GLOUCESTER,Massachusetts,33216,26196,22600,21665,22416,22193,25197
GLOUCESTER CITY PUBLIC SCHOOL DISTRICT,New Jersey,25970,24024,23042,21900,22746,22757,22800
GLOUCESTER COUNTY PUBLIC SCHOOLS,Virginia,15966,13286,12533,12224,11693,11400,11607
GLOUCESTER COUNTY SPECIAL SERVICES SCHOOL DISTRICT,New Jersey,–,†,†,–,†,†,–
GLOUCESTER COUNTY VOCATIONAL-TECHNICAL SCHOOL DISTRICT,New Jersey,30993,25786,20543,18507,18310,18893,25696
GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,New Jersey,22449,20456,21403,21433,19225,18487,17791
GLOVER,Oklahoma,15716,9869,11456,12712,10865,11563,12407
GLOVER SCHOOL DISTRICT,Vermont,†,†,†,17314,15363,18142,17929
GLOVERSVILLE CITY SCHOOL DISTRICT,New York,26975,23849,25528,28779,23737,21832,21005
GLYNN COUNTY,Georgia,16044,13479,13217,13124,13264,11969,11120
GMG COMM SCHOOL DISTRICT,Iowa,14213,12244,11517,11210,19878,18827,17419
GOAL DIGITAL ACADEMY,Ohio,11689,8427,10265,6606,10356,10120,9937
GOBLES PUBLIC SCHOOL DISTRICT,Michigan,14003,13115,12572,11345,10932,10283,11995
GODDARD,Kansas,14894,12331,15033,15287,11773,9511,9433
GODDARD SPECIAL EDUCATION COOPERATIVE,KANSAS,†,†,†,†,†,†,†
GODFREY-LEE PUBLIC SCHOOLS,Michigan,17891,13369,12859,12597,12487,11892,11214
GODLEY ISD,Texas,33447,17741,16462,13600,21788,21652,14422
GODWIN HEIGHTS PUBLIC SCHOOLS,Michigan,19784,16637,14309,13623,13223,17473,13405
GOESSEL,Kansas,16276,16451,14649,13572,13356,12766,14509
GOETHE INTERNATIONAL CHARTER DISTRICT,CALIFORNIA,12943,10477,10825,10283,†,†,†
GOFFSTOWN SAU OFFICE,New Hampshire,†,†,†,†,†,†,†
GOFFSTOWN SCHOOL DISTRICT,New Hampshire,16809,15892,15345,14947,14862,17854,17109
GOGEBIC-ONTONAGON ISD,Michigan,–,†,–,–,†,†,–
GOLD BURG ISD,Texas,16285,16564,15769,13928,16248,15833,12755
GOLD CREEK ELEM,Montana,23200,46000,34000,22500,27444,24000,21286
GOLD OAK UNION ELEMENTARY,California,13590,13260,11687,11228,11188,10989,10102
GOLD RUSH HOME STUDY CHARTER DISTRICT,CALIFORNIA,10137,10062,9621,9333,†,†,†
GOLD TRAIL UNION ELEMENTARY,California,14300,11853,10798,11449,9487,9949,9962
GOLDEN CHARTER ACADEMY DISTRICT,CALIFORNIA,–,†,†,†,†,†,†
GOLDEN CITY R-III,Missouri,15357,13203,12344,13511,12352,11035,10514
GOLDEN EAGLE CHARTER DISTRICT,CALIFORNIA,14088,11190,11333,10367,†,†,†
GOLDEN FEATHER UNION ELEMENTARY,California,35182,40145,35000,33869,8446,9409,8944
GOLDEN GATE COMMUNITY DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
GOLDEN OAK MONTESSORI OF HAYWARD DISTRICT,CALIFORNIA,†,9445,10664,11578,†,†,†
GOLDEN PLAINS,Kansas,20984,18140,18374,18709,16189,15886,14538
GOLDEN PLAINS UNIFIED,California,20211,18411,15895,17326,19923,17339,14556
GOLDEN RIDGE ELEM,Montana,11489,11976,9730,10471,8750,9000,8105
GOLDEN RULE CHARTER SCHOOL,Texas,10901,10011,9581,9053,9076,8688,7611
GOLDEN VALLEY,Montana,–,†,†,†,†,†,†
GOLDEN VALLEY CHARTER DISTRICT,CALIFORNIA,10185,9972,10219,9138,†,†,†
GOLDEN VALLEY ORCHARD DISTRICT,CALIFORNIA,11668,7913,9000,9336,†,†,†
GOLDEN VALLEY RIVER DISTRICT,CALIFORNIA,12604,7807,9209,9580,†,†,†
GOLDEN VALLEY TAHOE DISTRICT,CALIFORNIA,9680,6692,10040,11088,†,†,†
GOLDEN VALLEY UNIFIED,California,18974,26630,17252,12958,12204,11912,10712
GOLDENDALE SCHOOL DISTRICT,Washington,19762,12364,14518,15665,13886,12954,12729
GOLDTHWAITE ISD,Texas,20381,19944,17885,38193,21315,14636,13338
GOLETA UNION ELEMENTARY,California,23097,18525,28836,25253,26832,17502,14229
GOLF ESD 67,Illinois,20340,20208,18913,18822,20448,20567,18238
GOLIAD ISD,Texas,13955,13349,12336,11598,10831,11473,11501
GOMPERS PREPARATORY ACADEMY DISTRICT,CALIFORNIA,13532,11726,11644,11486,†,†,†
GONZALES ISD,Texas,12443,11794,11036,10300,10054,11393,16012
GONZALES UNIFIED,California,17915,14585,14399,16296,15195,13469,13115
GOOCHLAND COUNTY PUBLIC SCHOOLS,Virginia,15678,13972,12973,12387,12471,11929,11432
GOOD FOUNDATIONS ACADEMY,Utah,8244,8495,7624,7299,6344,6433,5462
GOODHUE COUNTY EDUCATION DISTRICT,Minnesota,–,†,–,–,†,†,–
GOODHUE PUBLIC SCHOOL DISTRICT,Minnesota,22238,32896,28282,14064,12341,12136,11724
GOODING JOINT DISTRICT,Idaho,10693,9832,8252,8407,7503,7177,7097
GOODLAND,Kansas,14994,13620,13348,12001,12590,12547,12271
GOODMAN-ARMSTRONG CREEK SCHOOL DISTRICT,Wisconsin,28802,26449,24911,22670,19646,18414,19448
GOODRICH 16,North Dakota,69400,40867,35455,27654,32217,26444,31167
GOODRICH AREA SCHOOLS,Michigan,16452,13558,11403,10994,10757,10299,10166
GOODRICH ISD,Texas,16520,15197,14815,15199,17386,13167,11838
GOODRIDGE PUBLIC SCHOOL DISTRICT,Minnesota,19743,17106,15724,16132,16004,16073,17086
GOODWATER MONTESSORI SCHOOL,TEXAS,10491,11114,8925,8736,8439,†,†
GOODWELL,Oklahoma,16342,16981,17174,18646,10169,8920,8105
GOODWILL EXCEL CENTER PCS,DISTRICT OF COLUMBIA,22150,19884,17627,17382,15285,13168,–
GOODWIN UNIVERSITY EDUCATIONAL SERVICES (GUES),CONNECTICUT,16898,†,†,†,†,†,†
GOOSE CREEK CISD,Texas,17790,18803,15553,12668,12859,12354,12136
GORDON COOPER TECHNOLOGY CTR,Oklahoma,†,†,†,†,†,†,†
GORDON COUNTY,Georgia,15424,12112,11825,11784,12085,10790,9426
GORDON ISD,Texas,15614,13982,11213,11106,11044,10142,11351
GORDON PARKS ELEM.,Missouri,27124,24216,20839,22722,17594,19118,18994
GORDON-RUSHVILLE PUBLIC SCHS,Nebraska,20528,17661,15960,15330,15754,14954,18339
GORE,Oklahoma,12355,10741,10600,11556,9362,8615,9673
GOREVILLE CUD 1,Illinois,15032,15600,13788,14873,15496,12153,11053
GORHAM PUBLIC SCHOOLS,Maine,18388,17928,15305,14582,14397,13866,13664
GORHAM RANDOLPH SHELBURNE COOPERATIVE SCHOOL DISTRICT,New Hampshire,22514,23246,20421,19894,19521,19051,17601
GORHAM SAU OFFICE,New Hampshire,†,†,†,†,†,†,†
GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),New York,33860,38223,36874,27987,25233,24690,23384
GORIN R-III,Missouri,†,†,†,†,†,†,†
GORMAN ISD,Texas,24275,20293,18444,17579,16408,15030,14494
GORMAN JOINT,California,23702,17949,18959,16427,490,529,560
GORMAN LEARNING CENTER DISTRICT,CALIFORNIA,11756,10781,12066,11495,†,†,†
GORMAN LEARNING CENTER SAN BERNARDINO/SANTA CLARITA DISTRICT,CALIFORNIA,11456,10964,11400,10287,†,†,†
GOSHEN CENTRAL SCHOOL DISTRICT,New York,28226,25517,28121,32359,23655,22059,22681
GOSHEN COMMUNITY SCHOOLS,Indiana,15457,13701,14944,14864,14981,16156,15614
GOSHEN COUNTY SCHOOL DISTRICT #1,Wyoming,23364,22560,20825,20371,19410,21979,26023
GOSHEN LOCAL,Ohio,12703,12656,11930,12330,11423,11269,12573
GOSHEN SAU OFFICE,NEW HAMPSHIRE,†,†,†,†,†,†,†
GOSHEN SCHOOL DISTRICT,Vermont,†,†,†,†,†,†,–
GOSHEN SCHOOL DISTRICT,NEW HAMPSHIRE,–,†,–,–,†,†,–
GOSHEN-LEMPSTER COOP SCHOOL DISTRICT,New Hampshire,†,†,†,†,†,†,†
GOSHEN-LEMPSTER SAU OFFICE,New Hampshire,†,†,†,†,†,†,–
